	Index	root	inflection	tag	rule	reg	diff	count	each count
5686	5686	unimpale	unimpaled	V;PST	+d	Irregular	-d	1718	856
5687	5687	besoul	besouls	V;3;SG;PRS	+s	Regular	-s	1842	1842
5688	5688	lech	leched	V;PST	+ed	Regular	-ed	1605	817
5689	5689	regen	regenned	V;V.PTCP;PST	double spell	Irregular	-ned	20	8
5690	5690	succor	succors	V;3;SG;PRS	+s	Regular	-s	1842	1842
5691	5691	debut	debut	V;NFIN	no change	Regular	-	2035	2008
5692	5692	euthanatise	euthanatising	V;V.PTCP;PRS	-e+ing	Irregular	e-ing	832	831
5693	5693	scrimshank	scrimshanks	V;3;SG;PRS	+s	Regular	-s	1842	1842
5694	5694	covary	covaried	V;PST	y-ied	Irregular	y-ied	145	79
5695	5695	roadblock	roadblocks	V;3;SG;PRS	+s	Regular	-s	1842	1842
5696	5696	disgrace	disgraces	V;3;SG;PRS	+s	Regular	-s	1842	1842
5697	5697	taste	tasting	V;V.PTCP;PRS	-e+ing	Irregular	e-ing	832	831
5698	5698	whetten	whettens	V;3;SG;PRS	+s	Regular	-s	1842	1842
5699	5699	bridle	bridles	V;3;SG;PRS	+s	Regular	-s	1842	1842
5700	5700	wail	wail	V;NFIN	no change	Regular	-	2035	2008
5701	5701	spelt	spelt	V;NFIN	no change	Regular	-	2035	2008
5702	5702	opiate	opiated	V;PST	+d	Irregular	-d	1718	856
5703	5703	mechanise	mechanise	V;NFIN	no change	Regular	-	2035	2008
5704	5704	finger-paint	finger-painted	V;V.PTCP;PST	+ed	Regular	-ed	1605	788
5705	5705	puppy	puppying	V;V.PTCP;PRS	+ing	Regular	-ing	949	949
5706	5706	perflate	perflates	V;3;SG;PRS	+s	Regular	-s	1842	1842
5707	5707	pancake	pancake	V;NFIN	no change	Regular	-	2035	2008
5708	5708	ensober	ensobered	V;V.PTCP;PST	+ed	Regular	-ed	1605	788
5709	5709	renvoy	renvoy	V;NFIN	no change	Regular	-	2035	2008
5710	5710	enform	enforming	V;V.PTCP;PRS	+ing	Regular	-ing	949	949
5711	5711	vamp	vamped	V;V.PTCP;PST	+ed	Regular	-ed	1605	788
5712	5712	eclecticise	eclecticised	V;V.PTCP;PST	+d	Irregular	-d	1718	862
5713	5713	recolor	recolored	V;V.PTCP;PST	+ed	Regular	-ed	1605	788
5714	5714	rewarehouse	rewarehoused	V;V.PTCP;PST	+d	Irregular	-d	1718	862
5715	5715	interlock	interlock	V;NFIN	no change	Regular	-	2035	2008
5716	5716	deinterlace	deinterlaced	V;V.PTCP;PST	+d	Irregular	-d	1718	862
5717	5717	ensober	ensober	V;NFIN	no change	Regular	-	2035	2008
5718	5718	befringe	befringed	V;PST	+d	Irregular	-d	1718	856
5719	5719	heckle	heckles	V;3;SG;PRS	+s	Regular	-s	1842	1842
5720	5720	avise	avise	V;NFIN	no change	Regular	-	2035	2008
5721	5721	dawdle	dawdles	V;3;SG;PRS	+s	Regular	-s	1842	1842
5722	5722	unmingle	unmingled	V;PST	+d	Irregular	-d	1718	856
5723	5723	disannex	disannex	V;NFIN	no change	Regular	-	2035	2008
5724	5724	dramatise	dramatise	V;NFIN	no change	Regular	-	2035	2008
5725	5725	dimensionalize	dimensionalized	V;V.PTCP;PST	+d	Irregular	-d	1718	862
5726	5726	let	let	V;PST	d-t	Irregular	-	2035	14
5727	5727	kvell	kvell	V;NFIN	no change	Regular	-	2035	2008
5728	5728	outsing	outsinging	V;V.PTCP;PRS	+ing	Regular	-ing	949	949
5729	5729	warraunt	warraunting	V;V.PTCP;PRS	+ing	Regular	-ing	949	949
5730	5730	gnash	gnashed	V;PST	+ed	Regular	-ed	1605	817
5731	5731	deoxidate	deoxidated	V;PST	+d	Irregular	-d	1718	856
5732	5732	restress	restressed	V;V.PTCP;PST	+ed	Regular	-ed	1605	788
5733	5733	irradiate	irradiated	V;V.PTCP;PST	+d	Irregular	-d	1718	862
5734	5734	unjam	unjammed	V;V.PTCP;PST	double spell	Irregular	-med	23	12
5735	5735	obfirm	obfirms	V;3;SG;PRS	+s	Regular	-s	1842	1842
5736	5736	sunburn	sunburned	V;V.PTCP;PST	+ed	Regular	-ed	1605	788
5737	5737	feature	featuring	V;V.PTCP;PRS	-e+ing	Irregular	e-ing	832	831
5738	5738	endict	endicted	V;PST	+ed	Regular	-ed	1605	817
5739	5739	kick-start	kick-starting	V;V.PTCP;PRS	+ing	Regular	-ing	949	949
5740	5740	compilate	compilates	V;3;SG;PRS	+s	Regular	-s	1842	1842
5741	5741	propone	proponing	V;V.PTCP;PRS	-e+ing	Irregular	e-ing	832	831
5742	5742	pigment	pigmented	V;V.PTCP;PST	+ed	Regular	-ed	1605	788
5743	5743	convolve	convolves	V;3;SG;PRS	+s	Regular	-s	1842	1842
5744	5744	cloister	cloisters	V;3;SG;PRS	+s	Regular	-s	1842	1842
5745	5745	climatize	climatized	V;PST	+d	Irregular	-d	1718	856
5746	5746	asperse	asperse	V;NFIN	no change	Regular	-	2035	2008
5747	5747	draw	draws	V;3;SG;PRS	+s	Regular	-s	1842	1842
5748	5748	overwalk	overwalked	V;V.PTCP;PST	+ed	Regular	-ed	1605	788
5749	5749	overflood	overflooded	V;PST	+ed	Regular	-ed	1605	817
5750	5750	astipulate	astipulating	V;V.PTCP;PRS	-e+ing	Irregular	e-ing	832	831
5751	5751	imbosk	imbosked	V;PST	+ed	Regular	-ed	1605	817
5752	5752	romanianize	romanianizing	V;V.PTCP;PRS	-e+ing	Irregular	e-ing	832	831
5753	5753	islamicize	islamicizes	V;3;SG;PRS	+s	Regular	-s	1842	1842
5754	5754	ocr	ocred	V;PST	+ed	Regular	-ed	1605	817
5755	5755	de-authorise	de-authorised	V;V.PTCP;PST	+d	Irregular	-d	1718	862
5756	5756	immingle	immingles	V;3;SG;PRS	+s	Regular	-s	1842	1842
5757	5757	hurray	hurrayed	V;V.PTCP;PST	+ed	Regular	-ed	1605	788
5758	5758	gemote	gemoted	V;PST	+d	Irregular	-d	1718	856
5759	5759	polonise	polonises	V;3;SG;PRS	+s	Regular	-s	1842	1842
5760	5760	hobanob	hobanob	V;NFIN	no change	Regular	-	2035	2008
5761	5761	unblock	unblocked	V;V.PTCP;PST	+ed	Regular	-ed	1605	788
5762	5762	spange	spanged	V;V.PTCP;PST	+d	Irregular	-d	1718	862
5763	5763	polemicize	polemicized	V;PST	+d	Irregular	-d	1718	856
5764	5764	paternalise	paternalising	V;V.PTCP;PRS	-e+ing	Irregular	e-ing	832	831
5765	5765	iron	iron	V;NFIN	no change	Regular	-	2035	2008
5766	5766	immunosuppress	immunosuppressing	V;V.PTCP;PRS	+ing	Regular	-ing	949	949
5767	5767	blab	blabs	V;3;SG;PRS	+s	Regular	-s	1842	1842
5768	5768	unsteel	unsteeling	V;V.PTCP;PRS	+ing	Regular	-ing	949	949
5769	5769	unabate	unabated	V;V.PTCP;PST	+d	Irregular	-d	1718	862
5770	5770	bodder	boddered	V;PST	+ed	Regular	-ed	1605	817
5771	5771	unentangle	unentangle	V;NFIN	no change	Regular	-	2035	2008
5772	5772	fixate	fixate	V;NFIN	no change	Regular	-	2035	2008
5773	5773	enucleate	enucleated	V;PST	+d	Irregular	-d	1718	856
5774	5774	shimmer	shimmers	V;3;SG;PRS	+s	Regular	-s	1842	1842
5775	5775	assimulate	assimulate	V;NFIN	no change	Regular	-	2035	2008
5776	5776	atroke	atroking	V;V.PTCP;PRS	-e+ing	Irregular	e-ing	832	831
5777	5777	bluescreen	bluescreened	V;PST	+ed	Regular	-ed	1605	817
5778	5778	rill	rilled	V;PST	+ed	Regular	-ed	1605	817
5779	5779	corrupt	corrupted	V;PST	+ed	Regular	-ed	1605	817
5780	5780	conservatize	conservatized	V;V.PTCP;PST	+d	Irregular	-d	1718	862
5781	5781	refire	refires	V;3;SG;PRS	+s	Regular	-s	1842	1842
5782	5782	maund	maunded	V;PST	+ed	Regular	-ed	1605	817
5783	5783	copperize	copperize	V;NFIN	no change	Regular	-	2035	2008
5784	5784	drabble	drabble	V;NFIN	no change	Regular	-	2035	2008
5785	5785	doomsay	doomsay	V;NFIN	no change	Regular	-	2035	2008
5786	5786	smush	smushes	V;3;SG;PRS	+es	Irregular	-es	103	103
5787	5787	superstruct	superstructed	V;V.PTCP;PST	+ed	Regular	-ed	1605	788
5788	5788	dismembre	dismembred	V;V.PTCP;PST	+d	Irregular	-d	1718	862
5789	5789	chant	chanted	V;PST	+ed	Regular	-ed	1605	817
5790	5790	headcarry	headcarried	V;V.PTCP;PST	y-ied	Irregular	y-ied	145	66
5791	5791	soother	soothers	V;3;SG;PRS	+s	Regular	-s	1842	1842
5792	5792	sauna	saunaing	V;V.PTCP;PRS	+ing	Regular	-ing	949	949
5793	5793	tribute	tributed	V;V.PTCP;PST	+d	Irregular	-d	1718	862
5794	5794	convexify	convexifying	V;V.PTCP;PRS	+ing	Regular	-ing	949	949
5795	5795	outreign	outreign	V;NFIN	no change	Regular	-	2035	2008
5796	5796	sythe	sythes	V;3;SG;PRS	+s	Regular	-s	1842	1842
5797	5797	nab	nabbed	V;V.PTCP;PST	double spell	Irregular	-bed	16	9
5798	5798	flight	flighting	V;V.PTCP;PRS	+ing	Regular	-ing	949	949
5799	5799	flour	flours	V;3;SG;PRS	+s	Regular	-s	1842	1842
5800	5800	mishold	misholds	V;3;SG;PRS	+s	Regular	-s	1842	1842
5801	5801	hover	hovered	V;V.PTCP;PST	+ed	Regular	-ed	1605	788
5802	5802	masturbate	masturbated	V;V.PTCP;PST	+d	Irregular	-d	1718	862
5803	5803	zoom	zooms	V;3;SG;PRS	+s	Regular	-s	1842	1842
5804	5804	empearl	empearled	V;PST	+ed	Regular	-ed	1605	817
5805	5805	lob	lobbed	V;V.PTCP;PST	double spell	Irregular	-bed	16	9
5806	5806	conciliate	conciliated	V;PST	+d	Irregular	-d	1718	856
5807	5807	garb	garb	V;NFIN	no change	Regular	-	2035	2008
5808	5808	mammer	mammered	V;PST	+ed	Regular	-ed	1605	817
5809	5809	bedizen	bedizened	V;PST	+ed	Regular	-ed	1605	817
5810	5810	aromatise	aromatised	V;PST	+d	Irregular	-d	1718	856
5811	5811	transmethylate	transmethylates	V;3;SG;PRS	+s	Regular	-s	1842	1842
5812	5812	squiny	squiny	V;NFIN	no change	Regular	-	2035	2008
5813	5813	speedcube	speedcubed	V;V.PTCP;PST	+d	Irregular	-d	1718	862
5814	5814	deliber	delibering	V;V.PTCP;PRS	+ing	Regular	-ing	949	949
5815	5815	vitaminise	vitaminised	V;PST	+d	Irregular	-d	1718	856
5816	5816	sollar	sollaring	V;V.PTCP;PRS	+ing	Regular	-ing	949	949
5817	5817	classify	classify	V;NFIN	no change	Regular	-	2035	2008
5818	5818	sightread	sightreads	V;3;SG;PRS	+s	Regular	-s	1842	1842
5819	5819	hould	houlden	V;V.PTCP;PST	special	Irregular	-en	5	5
5820	5820	outsoar	outsoared	V;PST	+ed	Regular	-ed	1605	817
5821	5821	carboxylate	carboxylated	V;PST	+d	Irregular	-d	1718	856
5822	5822	beslurry	beslurrying	V;V.PTCP;PRS	+ing	Regular	-ing	949	949
5823	5823	encash	encashed	V;PST	+ed	Regular	-ed	1605	817
5824	5824	seise	seises	V;3;SG;PRS	+s	Regular	-s	1842	1842
5825	5825	assure	assuring	V;V.PTCP;PRS	-e+ing	Irregular	e-ing	832	831
5826	5826	cuntfuck	cuntfucks	V;3;SG;PRS	+s	Regular	-s	1842	1842
5827	5827	uvularize	uvularizes	V;3;SG;PRS	+s	Regular	-s	1842	1842
5828	5828	unemploy	unemploying	V;V.PTCP;PRS	+ing	Regular	-ing	949	949
5829	5829	corrival	corrivalled	V;PST	double spell	Irregular	-led	47	20
5830	5830	bedight	bedight	V;NFIN	no change	Regular	-	2035	2008
5831	5831	disbark	disbarking	V;V.PTCP;PRS	+ing	Regular	-ing	949	949
5832	5832	overfreight	overfreighted	V;V.PTCP;PST	+ed	Regular	-ed	1605	788
5833	5833	eulogize	eulogized	V;V.PTCP;PST	+d	Irregular	-d	1718	862
5834	5834	amalgamate	amalgamated	V;V.PTCP;PST	+d	Irregular	-d	1718	862
5835	5835	overconsume	overconsume	V;NFIN	no change	Regular	-	2035	2008
5836	5836	forhale	forhaled	V;V.PTCP;PST	+d	Irregular	-d	1718	862
5837	5837	interlaminate	interlaminate	V;NFIN	no change	Regular	-	2035	2008
5838	5838	tase	tase	V;NFIN	no change	Regular	-	2035	2008
5839	5839	februate	februate	V;NFIN	no change	Regular	-	2035	2008
5840	5840	uncrystallize	uncrystallizing	V;V.PTCP;PRS	-e+ing	Irregular	e-ing	832	831
5841	5841	mercurify	mercurifies	V;3;SG;PRS	y-ies	Irregular	y-ies	74	74
5842	5842	bash	bashed	V;PST	+ed	Regular	-ed	1605	817
5843	5843	trod	trodded	V;PST	double spell	Irregular	-ded	20	9
5844	5844	supply	supplying	V;V.PTCP;PRS	+ing	Regular	-ing	949	949
5845	5845	rotograph	rotograph	V;NFIN	no change	Regular	-	2035	2008
5846	5846	rim	rimmed	V;V.PTCP;PST	double spell	Irregular	-med	23	12
5847	5847	re-introduce	re-introducing	V;V.PTCP;PRS	-e+ing	Irregular	e-ing	832	831
5848	5848	curfuffle	curfuffles	V;3;SG;PRS	+s	Regular	-s	1842	1842
5849	5849	drown	drowned	V;V.PTCP;PST	+ed	Regular	-ed	1605	788
5850	5850	outsource	outsource	V;NFIN	no change	Regular	-	2035	2008
5851	5851	aggregate	aggregated	V;PST	+d	Irregular	-d	1718	856
5852	5852	disbranch	disbranching	V;V.PTCP;PRS	+ing	Regular	-ing	949	949
5853	5853	obtemper	obtempered	V;V.PTCP;PST	+ed	Regular	-ed	1605	788
5854	5854	forthirst	forthirst	V;NFIN	no change	Regular	-	2035	2008
5855	5855	nitpick	nitpicked	V;V.PTCP;PST	+ed	Regular	-ed	1605	788
5856	5856	enround	enrounded	V;V.PTCP;PST	+ed	Regular	-ed	1605	788
5857	5857	devulgarize	devulgarized	V;V.PTCP;PST	+d	Irregular	-d	1718	862
5858	5858	psychologize	psychologizes	V;3;SG;PRS	+s	Regular	-s	1842	1842
5859	5859	debellate	debellating	V;V.PTCP;PRS	-e+ing	Irregular	e-ing	832	831
5860	5860	supercharge	supercharge	V;NFIN	no change	Regular	-	2035	2008
5861	5861	corroborate	corroborating	V;V.PTCP;PRS	-e+ing	Irregular	e-ing	832	831
5862	5862	reannex	reannexing	V;V.PTCP;PRS	+ing	Regular	-ing	949	949
5863	5863	resinate	resinated	V;PST	+d	Irregular	-d	1718	856
5864	5864	misroute	misrouted	V;PST	+d	Irregular	-d	1718	856
5865	5865	overdub	overdubbed	V;PST	double spell	Irregular	-bed	16	7
5866	5866	churn	churns	V;3;SG;PRS	+s	Regular	-s	1842	1842
5867	5867	curl	curl	V;NFIN	no change	Regular	-	2035	2008
5868	5868	jawbone	jawbones	V;3;SG;PRS	+s	Regular	-s	1842	1842
5869	5869	motor	motored	V;PST	+ed	Regular	-ed	1605	817
5870	5870	unswathe	unswathed	V;PST	+d	Irregular	-d	1718	856
5871	5871	backbite	backbitten	V;V.PTCP;PST	special	Irregular	e-ten	2	2
5872	5872	banninate	banninate	V;NFIN	no change	Regular	-	2035	2008
5873	5873	chafe	chafes	V;3;SG;PRS	+s	Regular	-s	1842	1842
5874	5874	nappy	nappying	V;V.PTCP;PRS	+ing	Regular	-ing	949	949
5875	5875	abray	abray	V;NFIN	no change	Regular	-	2035	2008
5876	5876	reinstitutionalize	reinstitutionalized	V;V.PTCP;PST	+d	Irregular	-d	1718	862
5877	5877	filigree	filigreed	V;PST	+d	Irregular	-d	1718	856
5878	5878	golf	golf	V;NFIN	no change	Regular	-	2035	2008
5879	5879	scrimple	scrimpled	V;PST	+d	Irregular	-d	1718	856
5880	5880	kick-start	kick-started	V;PST	+ed	Regular	-ed	1605	817
5881	5881	ovalize	ovalized	V;PST	+d	Irregular	-d	1718	856
5882	5882	deflocculate	deflocculates	V;3;SG;PRS	+s	Regular	-s	1842	1842
5883	5883	enblow	enblowing	V;V.PTCP;PRS	+ing	Regular	-ing	949	949
5884	5884	abrade	abrading	V;V.PTCP;PRS	-e+ing	Irregular	e-ing	832	831
5885	5885	reign	reigned	V;V.PTCP;PST	+ed	Regular	-ed	1605	788
5886	5886	arbitrage	arbitraging	V;V.PTCP;PRS	-e+ing	Irregular	e-ing	832	831
5887	5887	scollop	scolloped	V;V.PTCP;PST	+ed	Regular	-ed	1605	788
5888	5888	incute	incutes	V;3;SG;PRS	+s	Regular	-s	1842	1842
5889	5889	modularise	modularises	V;3;SG;PRS	+s	Regular	-s	1842	1842
5890	5890	lop	lopped	V;PST	double spell	Irregular	-ped	54	26
5891	5891	adorate	adorating	V;V.PTCP;PRS	-e+ing	Irregular	e-ing	832	831
5892	5892	transpierce	transpierces	V;3;SG;PRS	+s	Regular	-s	1842	1842
5893	5893	zing	zings	V;3;SG;PRS	+s	Regular	-s	1842	1842
5894	5894	ranforce	ranforce	V;NFIN	no change	Regular	-	2035	2008
5895	5895	laureate	laureating	V;V.PTCP;PRS	-e+ing	Irregular	e-ing	832	831
5896	5896	envolve	envolved	V;PST	+d	Irregular	-d	1718	856
5897	5897	avale	avales	V;3;SG;PRS	+s	Regular	-s	1842	1842
5898	5898	grease	greased	V;V.PTCP;PST	+d	Irregular	-d	1718	862
5899	5899	beshout	beshouted	V;V.PTCP;PST	+ed	Regular	-ed	1605	788
5900	5900	backdrop	backdrop	V;NFIN	no change	Regular	-	2035	2008
5901	5901	envisage	envisaged	V;PST	+d	Irregular	-d	1718	856
5902	5902	focus	focussed	V;PST	double spell	Irregular	-sed	4	1
5903	5903	database	databases	V;3;SG;PRS	+s	Regular	-s	1842	1842
5904	5904	nott	nott	V;NFIN	no change	Regular	-	2035	2008
5905	5905	misdevote	misdevoted	V;PST	+d	Irregular	-d	1718	856
5906	5906	playtest	playtested	V;PST	+ed	Regular	-ed	1605	817
5907	5907	orthonormalize	orthonormalizes	V;3;SG;PRS	+s	Regular	-s	1842	1842
5908	5908	coopt	coopts	V;3;SG;PRS	+s	Regular	-s	1842	1842
5909	5909	mung	mung	V;NFIN	no change	Regular	-	2035	2008
5910	5910	outshut	outshutting	V;V.PTCP;PRS	double spell	Irregular	-ting	38	38
5911	5911	cosen	cosening	V;V.PTCP;PRS	+ing	Regular	-ing	949	949
5912	5912	crump	crumped	V;PST	+ed	Regular	-ed	1605	817
5913	5913	berede	bereding	V;V.PTCP;PRS	-e+ing	Irregular	e-ing	832	831
5914	5914	rant	rant	V;NFIN	no change	Regular	-	2035	2008
5915	5915	block	blocks	V;3;SG;PRS	+s	Regular	-s	1842	1842
5916	5916	relent	relented	V;PST	+ed	Regular	-ed	1605	817
5917	5917	translate	translate	V;NFIN	no change	Regular	-	2035	2008
5918	5918	volatilize	volatilizing	V;V.PTCP;PRS	-e+ing	Irregular	e-ing	832	831
5919	5919	piaffe	piaffeed	V;PST	+ed	Regular	-ed	1605	817
5920	5920	tassel	tassel	V;NFIN	no change	Regular	-	2035	2008
5921	5921	commune	commune	V;NFIN	no change	Regular	-	2035	2008
5922	5922	affect	affected	V;PST	+ed	Regular	-ed	1605	817
5923	5923	mishave	mishaving	V;V.PTCP;PRS	-e+ing	Irregular	e-ing	832	831
5924	5924	re-dye	re-dying	V;V.PTCP;PRS	-e+ing	Irregular	e-ing	832	831
5925	5925	restrengthen	restrengthened	V;PST	+ed	Regular	-ed	1605	817
5926	5926	musk	musked	V;V.PTCP;PST	+ed	Regular	-ed	1605	788
5927	5927	trust	trusted	V;V.PTCP;PST	+ed	Regular	-ed	1605	788
5928	5928	refloor	refloored	V;V.PTCP;PST	+ed	Regular	-ed	1605	788
5929	5929	windmill	windmills	V;3;SG;PRS	+s	Regular	-s	1842	1842
5930	5930	overcark	overcarked	V;PST	+ed	Regular	-ed	1605	817
5931	5931	inveigh	inveighed	V;PST	+ed	Regular	-ed	1605	817
5932	5932	confront	confronted	V;PST	+ed	Regular	-ed	1605	817
5933	5933	skeletonise	skeletonises	V;3;SG;PRS	+s	Regular	-s	1842	1842
5934	5934	morph	morphed	V;V.PTCP;PST	+ed	Regular	-ed	1605	788
5935	5935	miraculize	miraculized	V;V.PTCP;PST	+d	Irregular	-d	1718	862
5936	5936	tokenise	tokenising	V;V.PTCP;PRS	-e+ing	Irregular	e-ing	832	831
5937	5937	disesteem	disesteeming	V;V.PTCP;PRS	+ing	Regular	-ing	949	949
5938	5938	unchill	unchilled	V;PST	+ed	Regular	-ed	1605	817
5939	5939	fark	fark	V;NFIN	no change	Regular	-	2035	2008
5940	5940	hydrogenize	hydrogenizes	V;3;SG;PRS	+s	Regular	-s	1842	1842
5941	5941	re-organise	re-organise	V;NFIN	no change	Regular	-	2035	2008
5942	5942	unbreast	unbreasting	V;V.PTCP;PRS	+ing	Regular	-ing	949	949
5943	5943	atslip	atslope	V;PST	special	Irregular	i-oe	1	1
5944	5944	attract	attracted	V;V.PTCP;PST	+ed	Regular	-ed	1605	788
5945	5945	loricate	loricated	V;V.PTCP;PST	+d	Irregular	-d	1718	862
5946	5946	nark	narks	V;3;SG;PRS	+s	Regular	-s	1842	1842
5947	5947	enmuffle	enmuffle	V;NFIN	no change	Regular	-	2035	2008
5948	5948	curry	currying	V;V.PTCP;PRS	+ing	Regular	-ing	949	949
5949	5949	reconnoitre	reconnoitred	V;V.PTCP;PST	+d	Irregular	-d	1718	862
5950	5950	needle	needled	V;V.PTCP;PST	+d	Irregular	-d	1718	862
5951	5951	preëmpt	preëmpt	V;NFIN	no change	Regular	-	2035	2008
5952	5952	disparple	disparpled	V;V.PTCP;PST	+d	Irregular	-d	1718	862
5953	5953	wern	wern	V;NFIN	no change	Regular	-	2035	2008
5954	5954	rud	ruds	V;3;SG;PRS	+s	Regular	-s	1842	1842
5955	5955	undermine	undermines	V;3;SG;PRS	+s	Regular	-s	1842	1842
5956	5956	autoflow	autoflowed	V;V.PTCP;PST	+ed	Regular	-ed	1605	788
5957	5957	underorder	underordering	V;V.PTCP;PRS	+ing	Regular	-ing	949	949
5958	5958	notice	notices	V;3;SG;PRS	+s	Regular	-s	1842	1842
5959	5959	reëvaluate	reëvaluates	V;3;SG;PRS	+s	Regular	-s	1842	1842
5960	5960	dropkick	dropkicked	V;V.PTCP;PST	+ed	Regular	-ed	1605	788
5961	5961	flock	flocking	V;V.PTCP;PRS	+ing	Regular	-ing	949	949
5962	5962	æquivocate	æquivocated	V;V.PTCP;PST	+d	Irregular	-d	1718	862
5963	5963	misinspire	misinspires	V;3;SG;PRS	+s	Regular	-s	1842	1842
5964	5964	bassoon	bassoons	V;3;SG;PRS	+s	Regular	-s	1842	1842
5965	5965	singularize	singularizing	V;V.PTCP;PRS	-e+ing	Irregular	e-ing	832	831
5966	5966	enfasten	enfastens	V;3;SG;PRS	+s	Regular	-s	1842	1842
5967	5967	spank	spanked	V;PST	+ed	Regular	-ed	1605	817
5968	5968	homœopathize	homœopathizes	V;3;SG;PRS	+s	Regular	-s	1842	1842
5969	5969	effume	effumed	V;V.PTCP;PST	+d	Irregular	-d	1718	862
5970	5970	schvitz	schvitzed	V;PST	+ed	Regular	-ed	1605	817
5971	5971	shell-shock	shell-shock	V;NFIN	no change	Regular	-	2035	2008
5972	5972	re-lay	re-lay	V;NFIN	no change	Regular	-	2035	2008
5973	5973	umbedraw	umbedraws	V;3;SG;PRS	+s	Regular	-s	1842	1842
5974	5974	oligarchise	oligarchise	V;NFIN	no change	Regular	-	2035	2008
5975	5975	derate	derated	V;PST	+d	Irregular	-d	1718	856
5976	5976	valorise	valorises	V;3;SG;PRS	+s	Regular	-s	1842	1842
5977	5977	relegate	relegated	V;V.PTCP;PST	+d	Irregular	-d	1718	862
5978	5978	pollock	pollocks	V;3;SG;PRS	+s	Regular	-s	1842	1842
5979	5979	hurl	hurled	V;V.PTCP;PST	+ed	Regular	-ed	1605	788
5980	5980	butter	buttering	V;V.PTCP;PRS	+ing	Regular	-ing	949	949
5981	5981	transpierce	transpierced	V;V.PTCP;PST	+d	Irregular	-d	1718	862
5982	5982	discolorate	discolorated	V;PST	+d	Irregular	-d	1718	856
5983	5983	shorten	shorten	V;NFIN	no change	Regular	-	2035	2008
5984	5984	milse	milsing	V;V.PTCP;PRS	-e+ing	Irregular	e-ing	832	831
5985	5985	envenomate	envenomates	V;3;SG;PRS	+s	Regular	-s	1842	1842
5986	5986	gothicize	gothicize	V;NFIN	no change	Regular	-	2035	2008
5987	5987	increpate	increpates	V;3;SG;PRS	+s	Regular	-s	1842	1842
5988	5988	giue	giuing	V;V.PTCP;PRS	-e+ing	Irregular	e-ing	832	831
5989	5989	unimagine	unimagined	V;PST	+d	Irregular	-d	1718	856
5990	5990	desat	desatted	V;PST	double spell	Irregular	-ted	43	23
5991	5991	detartrate	detartrating	V;V.PTCP;PRS	-e+ing	Irregular	e-ing	832	831
5992	5992	nab	nabbing	V;V.PTCP;PRS	double spell	Irregular	-bing	13	13
5993	5993	subcontract	subcontracts	V;3;SG;PRS	+s	Regular	-s	1842	1842
5994	5994	mismatch	mismatch	V;NFIN	no change	Regular	-	2035	2008
5995	5995	market	markets	V;3;SG;PRS	+s	Regular	-s	1842	1842
5996	5996	interknow	interknew	V;PST	special	Irregular	o-e	8	8
5997	5997	quirk	quirks	V;3;SG;PRS	+s	Regular	-s	1842	1842
5998	5998	poind	poinds	V;3;SG;PRS	+s	Regular	-s	1842	1842
5999	5999	stratify	stratifying	V;V.PTCP;PRS	+ing	Regular	-ing	949	949
6000	6000	jaundice	jaundiced	V;PST	+d	Irregular	-d	1718	856
6001	6001	misexpress	misexpress	V;NFIN	no change	Regular	-	2035	2008
6002	6002	exsect	exsecting	V;V.PTCP;PRS	+ing	Regular	-ing	949	949
6003	6003	phosphorylate	phosphorylates	V;3;SG;PRS	+s	Regular	-s	1842	1842
6004	6004	cancan	cancan	V;NFIN	no change	Regular	-	2035	2008
6005	6005	reexpand	reexpanding	V;V.PTCP;PRS	+ing	Regular	-ing	949	949
6006	6006	embar	embars	V;3;SG;PRS	+s	Regular	-s	1842	1842
6007	6007	increase	increasing	V;V.PTCP;PRS	-e+ing	Irregular	e-ing	832	831
6008	6008	bride	brided	V;PST	+d	Irregular	-d	1718	856
6009	6009	mediatise	mediatising	V;V.PTCP;PRS	-e+ing	Irregular	e-ing	832	831
6010	6010	heroize	heroize	V;NFIN	no change	Regular	-	2035	2008
6011	6011	dread	dreaded	V;PST	+ed	Regular	-ed	1605	817
6012	6012	highen	highened	V;PST	+ed	Regular	-ed	1605	817
6013	6013	capitalise	capitalising	V;V.PTCP;PRS	-e+ing	Irregular	e-ing	832	831
6014	6014	overwit	overwit	V;NFIN	no change	Regular	-	2035	2008
6015	6015	cloom	clooming	V;V.PTCP;PRS	+ing	Regular	-ing	949	949
6016	6016	overexpose	overexpose	V;NFIN	no change	Regular	-	2035	2008
6017	6017	betine	betined	V;V.PTCP;PST	+d	Irregular	-d	1718	862
6018	6018	source	sources	V;3;SG;PRS	+s	Regular	-s	1842	1842
6019	6019	undercook	undercooked	V;PST	+ed	Regular	-ed	1605	817
6020	6020	cloy	cloyed	V;V.PTCP;PST	+ed	Regular	-ed	1605	788
6021	6021	re-shoot	re-shot	V;V.PTCP;PST	special	Irregular	ot-t	4	4
6022	6022	marbleize	marbleize	V;NFIN	no change	Regular	-	2035	2008
6023	6023	micropattern	micropatterning	V;V.PTCP;PRS	+ing	Regular	-ing	949	949
6024	6024	misconceive	misconceive	V;NFIN	no change	Regular	-	2035	2008
